SMILES,Tg
[*]c1ccc2c(c1)C(=O)N(c1cccc(-n3c(=O)c4cc5c(=O)n(-c6cccc(N7C(=O)c8ccc(C([*])(C(F)(F)F)C(F)(F)F)cc8C7=O)c6)c(=O)c5cc4c3=O)c1)C2=O,338.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)c3)c1)C2=O,108.5
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)c3)c1)C2=O,144.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)c3)c1)C2=O,111.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)c3)c1)C2=O,133.5
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)c3)c1)C2=O,159.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(F)(F)C(F)(F)C(F)(F)c3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)c3)c1)C2=O,157.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(O)c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,262.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,263.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)c1)C2=O,267.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(C(c3ccccc3)(c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)C(F)(F)F)c1)C2=O,305.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(CCCOc3cccc(N4C(=O)c5cccc([*])c5C4=O)c3)c1)C2=O,178.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Cc3cccc(N4C(=O)c5ccc([Si]([*])(C)C)cc5C4=O)c3)c1)C2=O,238.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(c5cccc(N7C(=O)c8ccc(C([*])(C(F)(F)F)C(F)(F)F)cc8C7=O)c5)C6=O)cc4C3=O)c1)C2=O,308.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(P([*])(=O)c5ccccc5)cc4C3=O)c1)C2=O,323.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4cccc([*])c4C3=O)c1)C2=O,341.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,232.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,218.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCCCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,116.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCCCCOc3cccc(N4C(=O)c5cccc([*])c5C4=O)c3)c1)C2=O,116.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,125.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCCOc3cccc(N4C(=O)c5cccc([*])c5C4=O)c3)c1)C2=O,127.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,132.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCCOc3cccc(N4C(=O)c5cccc([*])c5C4=O)c3)c1)C2=O,134.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,138.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCCCOc3cccc(N4C(=O)c5cccc([*])c5C4=O)c3)c1)C2=O,142.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,153.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCCOc3cccc(N4C(=O)c5cccc([*])c5C4=O)c3)c1)C2=O,157.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,165.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCCOc3cccc(N4C(=O)c5cccc([*])c5C4=O)c3)c1)C2=O,168.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,175.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCCOc3cccc(N4C(=O)c5cccc([*])c5C4=O)c3)c1)C2=O,178.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(OCCCOc3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,184.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3cc(Oc4cccc(N5C(=O)c6ccc(C([*])(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)ccc3P(=O)(c3ccccc3)c3ccccc3)c1)C2=O,230.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(C(c4ccc(Oc5cccc(N6C(=O)c7ccc(C([*])(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)c1)C2=O,224.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(N4C(=O)c5cccc([*])c5C4=O)cc3)c1)C2=O,286.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(Oc4cccc(N5C(=O)c6ccc(C([*])(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)c1)C2=O,230.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5cccc(N6C(=O)c7ccc(C([*])(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)c1)C2=O,243.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(P(=O)(c4ccccc4)c4ccccc4)c(Oc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)c3)c1)C2=O,234.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc(N6C(=O)c7ccc(C([*])(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)c1)C2=O,209.5
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C([*])(F)F)cc5C4=O)c3)c1)C2=O,312.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,244.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(Oc4cccc(N5C(=O)c6cccc([*])c6C5=O)c4)c3)c1)C2=O,213.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(C(F)(F)F)cc3)c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,260.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(Oc4ccc(C56CC7CC(CC(C7)C5)C6)cc4)cc3)c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,298.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c1)C2=O,247.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccccc3)c3cccc(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,271.0
[*]c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc([*])cc5C4=O)c3)c1)C2=O,260.0
[*]c1ccc2c(c1)C(=O)N(c1cccc3c(N4C(=O)c5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5C4=O)cccc13)C2=O,390.0
[*]c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(CCCCCC)c([*])cc3CCCCCC)ccc1-2,78.80000000000001
[*]c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(CCCCCCCC)c([*])cc3CCCCCCCC)ccc1-2,74.5
[*]c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(OCCCCCCCC)c([*])cc3OCCCCCCCC)ccc1-2,58.0
[*]c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(OCc4ccccc4)c([*])cc3OCc3ccccc3)ccc1-2,73.0
[*]c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)C(CC3=NC(Cc5ccccc5)CO3)(CC3=NC(Cc5ccccc5)CO3)c3cc([*])ccc3-4)ccc1-2,114.0
[*]c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc([*])ccc3n4-c3ccc(C)cc3)ccc1-2,155.0
[*]c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc([*])ccc3n4-c3ccc(OC)cc3)ccc1-2,174.0
[*]c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3ccc4c(c3)c3cc([*])ccc3n4-c3ccccc3)ccc1-2,170.0
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3c(F)c(F)c([*])c(F)c3F)ccc1-2,29.0
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3cc(F)c([*])cc3F)ccc1-2,34.0
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc(-c4c(-c5ccccc5)c(-c5ccccc5)c(-c5ccc([*])s5)c5nc(-c6ccccc6)c(-c6ccccc6)nc45)s3)ccc1-2,192.0
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc(-c4ccc(-c5ccc([*])s5)c5cc(-c6ccccc6)c(-c6ccccc6)nc45)s3)ccc1-2,142.0
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc(-c4ccc(-c5ccc([*])s5)c5nsnc45)s3)ccc1-2,126.0
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc(-c4ccc(-c5ccc([*])s5)cn4)s3)ccc1-2,127.5
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc(-c4ccc([*])s4)s3)ccc1-2,102.0
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3ccc4c(c3)C(c3ccc(-c5nnc(-c6ccc(C(C)(C)C)cc6)o5)cc3)(c3ccc(-c5nnc(-c6ccc(C(C)(C)C)cc6)o5)cc3)c3cc([*])ccc3-4)ccc1-2,213.0
[*]c1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(-c3sc(-c4ccc(-c5cc(CCCCCC)c([*])s5)c5nsnc45)cc3CCCCCC)ccc1-2,79.0
[*]c1ccc2c(c1)C(CCCCCCCCCCCC)(CCCCCCCCCCCC)c1cc([*])ccc1-2,16.0
[*]c1ccc2c(c1)C([*])(C)CC2(C)C,215.5
[*]c1ccc2c(c1)Cc1cc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)ccc1-2,322.0
[*]c1ccc2c(c1)Sc1cc(-c3ccc(-c4ccc([*])s4)s3)ccc1N2CCCCCC,140.0
[*]c1ccc2c(c1)Sc1cc(-c3ccc(-c4ccc([*])s4)s3)ccc1N2CCCCCCCCCC,142.0
[*]c1ccc2c(c1)Sc1cc(-c3ccc(-c4ccc([*])s4)s3)ccc1N2CCCCCCCCCCCC,150.0
[*]c1ccc2c(c1)Sc1cc(-c3sc4cc([*])sc4c3CCCCC)ccc1N2CCCCCC,126.0
[*]c1ccc2c(c1)Sc1cc(-c3sc4cc([*])sc4c3CCCCC)ccc1N2CCCCCCCCCC,131.0
[*]c1ccc2c(c1)Sc1cc(-c3sc4cc([*])sc4c3CCCCC)ccc1N2CCCCCCCCCCCC,136.0
[*]c1ccc2c3c(cccc13)C(=O)N(CCCCCCCCCCCCN1C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C1=O)c75)C(=O)N(CCCCCCCCCCCCN1C(=O)c3cccc4c([*])ccc(c34)C1=O)C6=O)C2=O,210.0
[*]c1ccc2c3ccc(-c4ccc(-c5ccc(-c6ccc([*])s6)c6nccnc56)s4)cc3n(C(CCCCCCCC)CCCCCCCC)c2c1,116.0
[*]c1ccc2c3ccc(-c4sc(-c5ccc(-c6cc(CCCCCC)c([*])s6)c6nsnc56)cc4CCCCCC)cc3n(C(CCCCCCCC)CCCCCCCC)c2c1,74.0
[*]c1ccc2c3ccc(-c4sc(-c5sc(-c6cc(CCCCCC)c([*])s6)c6nc(CC)c(CC)nc56)cc4CCCCCC)cc3n(CCCCCCCCCCCC)c2c1,89.0
[*]c1ccc2cc(-c3nc4ccc(-c5ccc6nc([*])[nH]c6c5)cc4[nH]3)ccc2c1,403.0
[*]c1ccc2cc3cc(-c4sc(-c5cc(CCCCCCCCCCCC)c([*])s5)cc4CCCCCCCCCCCC)ccc3cc2c1,158.0
[*]c1ccc2nc(-c3ccc(-c4ccc(-c5cc(-c6ccc(-c7ccc(Oc8ccccc8)cc7)cc6)c6cc([*])ccc6n5)cc4)cc3)cc(-c3ccc(-c4ccc(Oc5ccccc5)cc4)cc3)c2c1,374.0
[*]c1ccc2nc(-c3ccc(-c4ccc(-c5cc(-c6ccc(Oc7ccc(-c8ccccc8)cc7)cc6)c6cc([*])ccc6n5)cc4)cc3)cc(-c3ccc(Oc4ccc(-c5ccccc5)cc4)cc3)c2c1,364.0
[*]c1ccc2nc(-c3ccc(-c4ccc(-c5cc(-c6ccc(Oc7ccc(Oc8ccccc8)cc7)cc6)c6cc([*])ccc6n5)cc4)cc3)cc(-c3ccc(Oc4ccc(Oc5ccccc5)cc4)cc3)c2c1,355.0
[*]c1ccc2nc(-c3ccc(-c4ccc(-c5cc(-c6ccccc6)c6cc(C7([*])c8ccccc8C(=O)c8ccccc87)ccc6n5)cc4)cc3)cc(-c3ccccc3)c2c1,350.0
[*]c1ccc2nc(-c3ccc(-c4ccc(-c5nc6ccc([*])cc6nc5-c5ccccc5)cc4)cc3)c(-c3ccccc3)nc2c1,404.0
[*]c1ccc2nc(-c3ccc(-c4cnc5cc(S([*])(=O)=O)ccc5n4)cc3)cnc2c1,342.0
[*]c1ccc2nc(-c3ccc(-c4nc5cc(S([*])(=O)=O)ccc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,277.5
[*]c1ccc2nc(-c3ccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,391.5
[*]c1ccc2nc(-c3ccc(-c4nc5ccc(S([*])(=O)=O)cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,345.0
[*]c1ccc2nc(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,354.5
[*]c1ccc2nc(-c3ccc(C4(c5ccc(-c6cc(-c7ccccc7)c7cc(C8([*])c9ccccc9C(=O)c9ccccc98)ccc7n6)cc5)c5ccccc5-c5ccccc54)cc3)cc(-c3ccccc3)c2c1,405.0
[*]c1ccc2nc(-c3ccc(OCCCCOc4ccc(-c5nc6ccc([*])cc6nc5-c5ccccc5)cc4)cc3)c(-c3ccccc3)nc2c1,240.0
[*]c1ccc2nc(-c3ccc(Oc4ccc(-c5cc(-c6ccccc6)c6cc(C7([*])c8ccccc8C(=O)c8ccccc87)ccc6n5)cc4)cc3)cc(-c3ccccc3)c2c1,320.0
[*]c1ccc2nc(-c3ccc(Oc4ccc(-c5nc6cc([*])ccc6nc5-c5ccccc5)cc4)cc3)c(-c3ccccc3)nc2c1,292.5
[*]c1ccc2nc(-c3ccc(Oc4ccc(-c5nc6ccc([*])cc6nc5-c5ccccc5)cc4)cc3)c(-c3ccccc3)nc2c1,306.0
[*]c1ccc2nc(-c3ccc(Oc4ccc(Oc5ccc(Oc6ccc(-c7nc8ccc([*])cc8nc7-c7ccccc7)cc6)cc5)cc4)cc3)c(-c3ccccc3)nc2c1,263.0
[*]c1ccc2nc(-c3ccc(Sc4ccc(-c5nc6ccc([*])cc6nc5-c5ccccc5)cc4)cc3)c(-c3ccccc3)nc2c1,288.0
[*]c1ccc2nc(-c3ccc4ccccc4c3)c(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccc5ccccc5c4)cc3)nc2c1,333.0
[*]c1ccc2nc(-c3ccc4ccccc4c3)c(-c3cccc(-c4nc5ccc([*])cc5nc4-c4ccc5ccccc5c4)c3)nc2c1,317.0
[*]c1ccc2nc(-c3cccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)c3)c(-c3ccccc3)nc2c1,319.0
[*]c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4ccc(-c5c(-c6ccccc6)nc6ccc([*])cc6c5-c5ccccc5)cc4)cc3)c(-c3ccccc3)c2c1,405.0
[*]c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc(S([*])(=O)=O)ccc5nc4-c4ccccc4)cc3)nc2c1,345.0
[*]c1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5c(-c6ccccc6)nc6ccc([*])cc6c5-c5ccccc5)cc4)cc3)c(-c3ccccc3)c2c1,307.5
[*]c1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc6cc(S([*])(=O)=O)ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,290.0
[*]c1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc6cc([*])ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,300.0
[*]c1ccc2nc(-c3ccccc3)c(-c3ccc(Sc4ccc(-c5nc6cc([*])ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,288.0
[*]c1ccc2nc(-c3ccccc3)c(-c3cccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)c3)nc2c1,320.0
[*]c1ccc2nc(CCCCCCCCCCCCc3nc4ccc([*])cc4o3)oc2c1,55.0
[*]c1ccc2nc(CCCCCCCCCCCc3nc4ccc([*])cc4o3)oc2c1,62.0
[*]c1ccc2nc(CCCCCCCCCCc3nc4ccc([*])cc4o3)oc2c1,64.0
[*]c1ccc2nc(CCCCCCCCCc3nc4ccc([*])cc4o3)oc2c1,64.0
[*]c1ccc2nc(CCCCCCCCc3nc4ccc([*])cc4o3)oc2c1,223.5
[*]c1ccc2nc(CCCCCCCCc3nc4ccc([*])cc4s3)sc2c1,238.0
[*]c1ccc2nc(CCCCCCCc3nc4ccc([*])cc4o3)oc2c1,85.0
[*]c1ccc2nc([*])cc(-c3ccccc3)c2c1,415.0
[*]c1ccc2ncc(-c3ccc(-c4cnc5ccc(S([*])(=O)=O)cc5n4)cc3)nc2c1,342.0
[*]c1ccc2oc(-c3ccc(-c4nc5cc(C([*])(C(F)(F)F)C(F)(F)F)ccc5o4)cc3)nc2c1,371.5
[*]c1ccc2oc(-c3ccc(-c4nc5cc(C([*])(C(F)(F)F)C(F)(F)F)ccc5o4)nc3)nc2c1,352.0
[*]c1ccc2oc(-c3ccc(-c4nc5cc(C([*])(c6ccccc6)C(F)(F)F)ccc5o4)cc3)nc2c1,369.0
[*]c1ccc2oc(-c3ccc(C(c4ccc(-c5nc6cc(C([*])(c7ccccc7)C(F)(F)F)ccc6o5)cc4)(C(F)(F)F)C(F)(F)F)cc3)nc2c1,334.0
[*]c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6cc(C([*])(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)cc3)nc2c1,303.0
[*]c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6cc(C([*])(c7ccccc7)C(F)(F)F)ccc6o5)cc4)cc3)nc2c1,299.0
[*]c1ccc2oc(-c3ccc4oc5ccc(-c6nc7cc(C([*])(C(F)(F)F)C(F)(F)F)ccc7o6)cc5c4c3)nc2c1,195.0
[*]c1ccc2oc(-c3cccc(-c4nc5cc(C([*])(C(F)(F)F)C(F)(F)F)ccc5o4)c3)nc2c1,301.0
[*]c1ccc2oc(-c3cccc(-c4nc5cc(C([*])(C(F)(F)F)C(F)(F)F)ccc5o4)n3)nc2c1,329.0
[*]c1ccc2oc(-c3cccc(-c4nc5cc(C([*])(c6ccccc6)C(F)(F)F)ccc5o4)c3)nc2c1,301.0
[*]c1ccc2oc(C3CCC(c4nc5cc(C([*])(C(F)(F)F)C(F)(F)F)ccc5o4)CC3)nc2c1,271.0
[*]c1ccc2oc(C3CCC(c4nc5cc(S([*])(=O)=O)ccc5o4)CC3)nc2c1,296.0
[*]c1ccc2oc3ccc(S([*])(=O)=O)cc3c2c1,360.0
[*]c1cccc(-c2cc(-c3ccc(Oc4ccc(-c5cc([*])nc6ccccc56)cc4)cc3)c3ccccc3n2)c1,268.0
[*]c1cccc(-c2cc(-c3ccccc3)c3cc(-c4ccc(OCCCCCCCCCCCOc5ccc(-c6ccc7nc([*])cc(-c8ccccc8)c7c6)cc5)cc4)ccc3n2)c1,133.5
[*]c1cccc(-c2cccc(C(F)(F)C(F)(F)C([*])(F)F)c2)c1,45.0
[*]c1cccc(-c2ccn(-c3ccc(-n4ccc([*])n4)cc3)n2)c1,75.0
[*]c1cccc(-c2ccn(CCCCCCn3ccc([*])n3)n2)c1,70.0
[*]c1cccc(-c2ccnn2-c2ccc(Cc3ccc(-n4nccc4[*])cc3)cc2)c1,212.0
[*]c1cccc(-c2ccnn2-c2ccc(Oc3ccc(-n4nccc4[*])cc3)cc2)c1,216.0
[*]c1cccc(-c2nc3cc(-c4ccc5[nH]c([*])nc5c4)ccc3[nH]2)c1,410.0
[*]c1cccc(-c2nc3cc(-c4ccc5c(c4)nc([*])n5C)ccc3[nH]2)c1,346.65999999999997
[*]c1cccc(-c2nc3cc4nc(-c5ccccc5)c([*])nc4cc3nc2-c2ccccc2)c1,365.0
[*]c1cccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,365.0
[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])[nH]c5c4)cc3[nH]2)c1,420.0
[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)c1,495.0
[*]c1cccc(-c2ncc(-c3ccc(Oc4ccc(-c5cnnc([*])n5)cc4)cc3)nn2)n1,223.0
[*]c1cccc(-c2nnc(-c3ccc(-c4nnc([*])o4)cc3)o2)c1,278.0
[*]c1cccc(-c2nnc(-c3ccccc3)c(-c3ccc(-c4nc([*])nnc4-c4ccccc4)cc3)n2)n1,260.0
[*]c1cccc(-c2nnc(-c3ccccc3)c(-c3ccc(Cc4ccc(-c5nc([*])nnc5-c5ccccc5)cc4)cc3)n2)n1,205.0
[*]c1cccc(-c2nnc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc([*])nnc5-c5ccccc5)cc4)cc3)n2)n1,219.0
[*]c1cccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,430.0
[*]c1cccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)n1,183.5
[*]c1cccc(-n2nc(-c3ccccc3)c3ccc(Oc4ccc5c(=O)n([*])nc(-c6ccccc6)c5c4)cc3c2=O)c1C#N,301.0
[*]c1cccc(C(F)(F)C(F)(F)C([*])(F)F)c1,29.0
[*]c1cccc(C(c2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)c1,296.0
[*]c1cccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)c1,339.0
[*]c1cccc(Cc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)c1,327.5
[*]c1cccc(N2C(=O)C(=O)N(CCCCCCN3C(=O)C(=O)N([*])C3=O)C2=O)n1,169.5
[*]c1cccc(N2C(=O)C(=O)N(c3ccc(Cc4ccc(N5C(=O)C(=O)N([*])C5=O)cc4)cc3)C2=O)n1,237.0
[*]c1cccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(-c5c(-c6ccccc6)c6c(c(-c7ccccc7)c5-c5ccccc5)C(=O)N([*])C6=O)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)c1,416.0
[*]c1cccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(Oc5ccc(-c6c(-c7ccccc7)c7c(c(-c8ccccc8)c6-c6ccccc6)C(=O)N([*])C7=O)cc5)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)c1,357.0
[*]c1cccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4cccc(C([*])O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)c4)C5=O)cc3C2=O)c1,235.0
[*]c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N([*])C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1C,353.5
[*]c1cccc(N2C(=O)c3ccc(NC(=O)OCCOc4ccc(C(c5ccc(OCCOC(=O)Nc6ccc7c(c6)C(=O)N(c6cccc(P([*])(C)=O)c6)C7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)c1,204.0
[*]c1cccc(N2C(=O)c3ccc(NC(=O)OCCOc4ccc(P(=O)(c5ccccc5)c5ccc(OCCOC(=O)Nc6ccc7c(c6)C(=O)N(c6cccc(P([*])(C)=O)c6)C7=O)cc5)cc4)cc3C2=O)c1,201.0
